ID;Fecha;Metodo_Pago;ID_Cliente;Total
VTA-0000926;9/7/2026;EFECTIVO;1;8
VTA-0000927;9/7/2026;YAPE;1;2.5
VTA-0000928;9/7/2026;EFECTIVO;1;4.4
VTA-0000929;9/7/2026;EFECTIVO;1;2.7
VTA-0000930;9/7/2026;EFECTIVO;1;4.8
VTA-0000931;9/7/2026;YAPE;1;8
VTA-0000932;10/7/2026;EFECTIVO;1;3.5
VTA-0000933;10/7/2026;EFECTIVO;1;1
VTA-0000934;10/7/2026;EFECTIVO;1;0.2
VTA-0000935;10/7/2026;EFECTIVO;1;4
VTA-0000936;10/7/2026;EFECTIVO;1;3.8
VTA-0000937;10/7/2026;EFECTIVO;1;21.8
VTA-0000938;10/7/2026;EFECTIVO;1;1.8
VTA-0000939;12/7/2026;EFECTIVO;1;19.2
